location,price,floor_size,bathrooms,bedrooms,parking
"['Sea Point', 'Gardens', 'Muizenberg', 'Green Point', 'Woodstock', 'Vredehoek', 'Diep River', 'Plumstead', 'Claremont Upper', 'Gardens', 'Sea Point', 'Claremont Upper', 'Camps Bay', 'Woodstock', 'Belhar', 'Cape Town City Centre', 'Rondebosch East', 'Kenilworth Upper', 'Cape Town City Centre', 'Kenilworth Upper', 'Claremont']","['\n\n            R 4\xa0250\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 1\xa0375\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 3\xa0350\xa0000\n        ', '\n\n            R 1\xa0395\xa0000\n        ', '\n\n            R 795\xa0000\n        ', '\n\n            R 4\xa0250\xa0000\n        ', '\n\n            R 1\xa0150\xa0000\n        ', '\n\n            R 1\xa0980\xa0000\n        ', '\n\n            R 4\xa0250\xa0000\n        ', '\n\n            R 11\xa0250\xa0000\n        ', '\n\n            R 4\xa0295\xa0000\n        ', '\n\n            R 765\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 2\xa0795\xa0000\n        ', '\n\n            R 1\xa0395\xa0000\n        ']","['178 m²', '67 m²', '201 m²', '193 m²', '187 m²', '78 m²', '78 m²', '52 m²', '156 m²', '26 m²', '58 m²', '156 m²', '744 m²', '478 m²', '55 m²', '60 m²', '495 m²', '143 m²', '35 m²', '128 m²', '82 m²']","['2', '1', '2', '3', '2', '2', '1.5', '1', '2.5', '1', '1', '2.5', '2.5', '4', '1', '2', '5', '2', '1', '2', '1']","['2', '1', '3', '3', '3', '2', '2', '1', '3', '0.5', '1', '3', '4', '6', '2', '2', '6', '3', '1', '3', '2']","['2', '1', '1', '2', None, '2', '2', '1', '2', None, None, '2', '2', '2', '6', '1', '4', '2', '1', '1', '2']"
"['Claremont', 'Wynberg Upper', 'Gardens', 'Oranjezicht', 'Newlands', 'Wynberg', 'Woodstock', 'Plumstead', 'Pinelands', 'Gardens', 'Sea Point', 'Gardens', 'Rondebosch', 'Newlands', 'Rondebosch', 'Gardens', 'Bantry Bay', 'Green Point', 'De Waterkant', 'De Waterkant', 'Claremont Upper']","['\n\n            R 1\xa0699\xa0000\n        ', '\n\n            R 2\xa0900\xa0000\n        ', '\n\n            R 1\xa0675\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 9\xa0900\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 3\xa0100\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ', '\n\n            R 1\xa0475\xa0000\n        ', '\n\n            R 5\xa0995\xa0000\n        ', '\n\n            R 6\xa0899\xa0000\n        ', '\n\n            R 7\xa0195\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 7\xa0450\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 8\xa0250\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ', '\n\n            R 9\xa0950\xa0000\n        ', '\n\n            R 4\xa0450\xa0000\n        ', '\n\n            R 2\xa0850\xa0000\n        ']","['130 m²', '176 m²', '40 m²', '85 m²', '1 004 m²', '32 m²', '172 m²', '496 m²', '57 m²', '212 m²', '190 m²', '363 m²', '83 m²', '1 202 m²', '83 m²', '72 m²', '238 m²', '129 m²', '93 m²', '88 m²', '83 m²']","['1', '4.5', '1', '1', '3', '1', '2', '2', '1.5', '5', '2', '3', '1', '3.5', '1', '1', '2.5', '3', '3', '2', '1']","['2', '4', '0.5', '2', '4', '1', '2', '4', '2', '5', '2', '3', '2', '4', '2', '1', '3', '3', '3', '2', '2']","['2', '2', None, '1', '6', '1', '1', '3', '2', None, '2', '1', '1', '5', '1', '1', '1', '3', None, '2', '2']"
"['Vredehoek', 'Constantia', 'Waterfront', 'Sea Point', 'Mountview', 'Kenilworth Upper', 'Gardens', 'Cape Town City Centre', 'Rondebosch', 'Plumstead', 'Kirstenhof', 'Penlyn Estate', 'Green Point', 'Gardens', 'Bantry Bay', 'Cape Town City Centre', 'Vredehoek', 'Plumstead', 'Claremont', 'Green Point', 'Sea Point']","['\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 8\xa0449\xa0000\n        ', '\n\n            R 10\xa0695\xa0000\n        ', '\n\n            R 10\xa0900\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 9\xa0450\xa0000\n        ', '\n\n            R 5\xa0450\xa0000\n        ', '\n\n            R 3\xa0590\xa0000\n        ', '\n\n            R 3\xa0500\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 4\xa0600\xa0000\n        ', '\n\n            R 2\xa0580\xa0000\n        ', '\n            POA\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 4\xa0200\xa0000\n        ', '\n\n            R 3\xa0100\xa0000\n        ', '\n\n            R 5\xa0440\xa0000\n        ', '\n\n            R 4\xa0600\xa0000\n        ', '\n\n            R 32\xa0000\xa0000\n        ']","['42 m²', '2 718 m²', '126 m²', '527 m²', '421 m²', '2 379 m²', '218 m²', '120 m²', '143 m²', '92 m²', '72 m²', '444 m²', '165 m²', '98 m²', '90 m²', '52 m²', '129 m²', '471 m²', '397 m²', '165 m²', '616 m²']","['1', '4.5', '2', '3', '3', '3', '2', '2', '2.5', '1', '2', '2', '5', '1', '3', '1', '2', '3', '2', '5', '4.5']","['1', '6', '2', '4', '3', '6', '4', '2', '3', '2', '3', '3', '7', '3', '3', '1', '3', '5', '3', '7', '4']","['1', '4', '2', '2', '4', '2', None, '2', '2', '2', '1', '4', None, None, None, None, '2', '3', '1', None, '2']"
"['Wynberg Upper', 'Constantia', 'Cape Town City Centre', 'Oranjezicht', 'Camps Bay', 'Claremont Upper', 'Lakeside', 'Claremont Upper', 'Green Point', 'Sea Point', 'Rondebosch', 'Cape Town City Centre', 'Rondebosch', 'Foreshore', 'Foreshore', 'Constantia', 'Foreshore', 'Claremont Upper', 'Constantia', 'Green Point', 'Gardens']","['\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 16\xa0000\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 3\xa0445\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 2\xa0850\xa0000\n        ', '\n\n            R 16\xa0000\xa0000\n        ', '\n\n            R 5\xa0050\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 9\xa0950\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 2\xa0395\xa0000\n        ']","['100 m²', '2 207 m²', '45 m²', '74 m²', '433 m²', '430 m²', '130 m²', '96 m²', '63 m²', '46 m²', '518 m²', '116 m²', '62 m²', '88 m²', '55 m²', '2 207 m²', '91 m²', '84 m²', '1 426 m²', '51 m²', '57 m²']","['2', '4', '1', '1', '3.5', '2.5', '2', '2', '1', '1', '3', '2', '1', '1', '1', '4', '2', '1', '3.5', '1', '1']","['2', '4', None, '2', '3', '3', '3', '2', '1', '1', '5', '3', '1', '1', '1', '4', '2', '2', '4', '1', '1']","['2', '4', '1', '1', '2', '2', '3', '1', None, '1', '3', None, None, '1', '1', '4', None, '2', '6', '1', '1']"
"['Constantia', 'Tamboerskloof', 'Cape Town City Centre', 'Pinelands', 'Observatory', 'Stonehurst Mountain Estate', 'Claremont Upper', 'Pinelands', 'Marina Da Gama', 'Oranjezicht', 'Rondebosch', 'Rondebosch', 'Marina Da Gama', 'Constantia', 'Sea Point', 'Sea Point', 'Vredehoek', 'Wynberg Upper', 'Gardens', 'Claremont Upper', 'Camps Bay']","['\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 1\xa0900\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ', '\n\n            R 14\xa0995\xa0000\n        ', '\n\n            R 4\xa0295\xa0000\n        ', '\n\n            R 3\xa0300\xa0000\n        ', '\n\n            R 2\xa0180\xa0000\n        ', '\n\n            R 8\xa0000\xa0000\n        ', '\n\n            R 1\xa0050\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 2\xa0180\xa0000\n        ', '\n\n            R 15\xa0000\xa0000\n        ', '\n\n            R 5\xa0650\xa0000\n        ', '\n\n            R 5\xa0195\xa0000\n        ', '\n\n            R 5\xa0995\xa0000\n        ', '\n\n            R 4\xa0750\xa0000\n        ', '\n\n            R 3\xa0295\xa0000\n        ', '\n\n            R 3\xa0150\xa0000\n        ', '\n\n            R 13\xa0950\xa0000\n        ']","['1 561 m²', '194 m²', '35 m²', None, '214 m²', '1 654 m²', '129 m²', '923 m²', '312 m²', '464 m²', '34 m²', '128 m²', '312 m²', '2 022 m²', '316 m²', '106 m²', '357 m²', '535 m²', '80 m²', '81 m²', '659 m²']","['2.5', '1', '1', '1', '3', '5', '2', '2', '1', '3', '1', '1', '1', '4', '3', '2', '3', '3', '1', '2.5', '3.5']","['4', '2', '0.5', '2', '3', '5', '2', '3', '2', '3', '1', '2', '2', '4', '3', '2', '3', '4', '2', '2', '4']","['5', None, '1', '1', '2', '6', '2', '7', '2', '1', '1', None, '2', '5', '2', '2', '2', '3', '1', '2', '4']"
"['Kenilworth', 'Harfield Village', 'Sea Point', 'Cape Town City Centre', 'Kensington', 'Kreupelbosch', 'Sea Point', 'Observatory', 'Oranjezicht', 'Gardens', 'Camps Bay', 'Sea Point', 'Sea Point', 'Sea Point', 'Rondebosch', 'Claremont', 'Sea Point', 'Gardens', 'Oranjezicht', 'Woodstock', 'Cape Town City Centre']","['\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 1\xa0695\xa0000\n        ', '\n\n            R 2\xa0795\xa0000\n        ', '\n\n            R 5\xa0600\xa0000\n        ', '\n\n            R 3\xa0399\xa0000\n        ', '\n\n            R 3\xa0295\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 1\xa0195\xa0000\n        ', '\n\n            R 17\xa0950\xa0000\n        ', '\n\n            R 1\xa0626\xa0000\n        ', '\n\n            R 1\xa0525\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 6\xa0750\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 8\xa0738\xa0998\n        ', '\n\n            R 1\xa0245\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ']","['104 m²', '111 m²', '60 m²', '57 m²', '490 m²', '1 120 m²', '86 m²', '274 m²', '43 m²', '26 m²', '1 521 m²', '43 m²', '44 m²', '60 m²', '991 m²', '243 m²', '184 m²', '68 m²', '596 m²', '63 m²', '42 m²']","['1', '2', '1', '1', '2', '2', '2', '2', '1', '1', '3', '1', '1', '1', '2', '2', '3', '1', '5', '1', '1']","['2', '2', '1', '1', '4', '4', '2', '3', '1', '0.5', '4', '1', '0.5', '1', '4', '2', '3', '2', '5', '2', '0.5']","['2', '2', None, '1', '2', '3', '1', '2', None, '1', '2', '1', None, None, '7', '2', '1', '3', '1', '1', None]"
"['Marina Da Gama', 'Newfields', 'Rosebank', 'Claremont Upper', 'Cape Town City Centre', 'Waterfront', 'Gardens', 'Rosebank', 'Waterfront', 'Sea Point', 'Tokai', 'Sea Point', 'Sea Point', 'Sea Point', 'Green Point', 'Waterfront', 'Kenilworth', 'Marina Da Gama', 'Kenilworth', 'Vredehoek', 'Kenilworth']","['\n\n            R 1\xa0590\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 7\xa0992\xa0500\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 5\xa0700\xa0000\n        ', '\n\n            R 13\xa0500\xa0000\n        ', '\n\n            R 9\xa0450\xa0000\n        ', '\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 7\xa0950\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 7\xa0495\xa0000\n        ', '\n\n            R 3\xa0599\xa0000\n        ', '\n\n            R 28\xa0000\xa0000\n        ', '\n\n            R 4\xa0495\xa0000\n        ', '\n\n            R 2\xa0850\xa0000\n        ', '\n\n            R 1\xa0050\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ', '\n\n            R 4\xa0495\xa0000\n        ']","['174 m²', '352 m²', '153 m²', '805 m²', '40 m²', '102 m²', '97 m²', '496 m²', '136 m²', '97 m²', '496 m²', '174 m²', '240 m²', '124 m²', '84 m²', '246 m²', '495 m²', '540 m²', '46 m²', '61 m²', '495 m²']","['2', '1', '1', '3', '1', '2.5', '1', '2', '2', '1', '2', '2.5', '3', '2', '1', '2', '3', '4', '1', '1', '3']","['2', '3', '2', '4', '1', '2', '2', '3', '2', '2', '3', '3', '3', '3', '2', '3', '6', '5', '1', '1', '6']","['2', '5', None, '6', '1', None, '1', '4', '2', None, '4', '1', '2', '2', '3', '2', '4', '6', '1', None, '4']"
"['Bergvliet', 'Constantia', 'Claremont Upper', 'Claremont', 'Ottery', 'Constantia', 'Oranjezicht', 'Kenilworth Upper', 'Mouille Point', 'Rondebosch', 'Marina Da Gama', 'Woodstock', 'Claremont Upper', 'Sea Point', 'Mowbray', 'Dreyersdal Estate', 'Sea Point', 'Woodstock', 'Cape Town City Centre', 'Tamboerskloof', 'Woodstock']","['\n\n            R 3\xa0895\xa0000\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 6\xa0495\xa0000\n        ', '\n\n            R 2\xa0700\xa0000\n        ', '\n\n            R 19\xa0900\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 1\xa0800\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 4\xa0999\xa0000\n        ', '\n\n            R 960\xa0000\n        ', '\n\n            R 30\xa0000\xa0000\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 3\xa0795\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ']","['862 m²', '1 437 m²', '100 m²', '818 m²', '595 m²', '1 437 m²', '41 m²', '70 m²', '89 m²', '75 m²', '394 m²', '404 m²', '36 m²', '435 m²', '565 m²', '59 m²', '72 m²', '238 m²', '47 m²', '115 m²', '117 m²']","['3', '5.5', '1', '3', '3', '5.5', '1', '2', '1', '1', '2', '2', '1', '3.5', '2', '1', '1', '2', '1', '2', '2']","['3', '5', '2', '4', '4', '5', '1', '2', '2', '2', '3', '3', '0.5', '3', '4', '2', '2', '3', '0.5', '2', '1']","['7', '6', '2', '5', '4', '6', None, '1', '1', '1', '1', '1', None, '3', '5', '1', '1', None, '1', None, '3']"
"['Newlands', 'Vredehoek', 'Cape Town City Centre', 'Rosebank', 'Claremont Upper', 'Cape Town City Centre', 'Observatory', 'Newlands', 'Plumstead', 'Claremont Upper', 'Vredehoek', 'Sea Point', 'Woodstock', 'Kirstenhof', 'Constantia', 'Zonnebloem', 'Devils Peak Estate', 'Oranjezicht', 'Woodstock', 'Vredehoek', 'Kirstenhof']","['\n\n            R 5\xa0900\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 26\xa0100\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 2\xa0600\xa0000\n        ', '\n\n            R 1\xa0695\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 5\xa0995\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 5\xa0750\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 7\xa0950\xa0000\n        ', '\n\n            R 2\xa0450\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 10\xa0650\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 4\xa0295\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 1\xa0545\xa0000\n        ']","['628 m²', '90 m²', '251 m²', '70 m²', '93 m²', '59 m²', '129 m²', '195 m²', '496 m²', '362 m²', '89 m²', '213 m²', '117 m²', '258 m²', '692 m²', '46 m²', '114 m²', '58 m²', '38 m²', '90 m²', '68 m²']","['2.5', '2', '4', '1', '2', '1', '1', '2', '2', '2', '1', '2', '2', '2', '4', '1', '2.5', '1', '1', '2', '1']","['3', '2', '4', '1', '2', None, '2', '2', '3', '3', '2', '3', '1', '3', '4', '1', '3', '1', '1', '2', '2']","['2', None, '2', '1', '1', '2', '1', '1', '1', '3', '1', '2', '2', '2', '2', '1', '2', None, '1', None, None]"
"['Bantry Bay', 'Rondebosch', 'Sea Point', 'Fresnaye', 'Claremont', 'Claremont', 'Sea Point', 'Plumstead', 'Foreshore', 'Woodstock', 'Observatory', 'Observatory', 'Wynberg Upper', 'Capricorn', 'Claremont Upper', 'Green Point', 'Gardens', 'Tamboerskloof', 'Maitland', 'Cape Town City Centre', 'Claremont Upper']","['\n\n            R 13\xa0000\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ', '\n\n            R 5\xa0800\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 2\xa0195\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 1\xa0269\xa0000\n        ', '\n\n            R 849\xa0000\n        ', '\n\n            R 2\xa0990\xa0000\n        ', '\n\n            R 3\xa0095\xa0000\n        ', '\n\n            R 2\xa0390\xa0000\n        ', '\n\n            R 7\xa0900\xa0000\n        ', '\n\n            R 820\xa0000\n        ', '\n\n            R 10\xa0750\xa0000\n        ', '\n\n            R 8\xa0750\xa0000\n        ']","['149 m²', '125 m²', '90 m²', '108 m²', '571 m²', '144 m²', '90 m²', '395 m²', '55 m²', '55 m²', '129 m²', '168 m²', None, '45 m²', '92 m²', '88 m²', '60 m²', '397 m²', '48 m²', '172 m²', '496 m²']","['2', '1', '1', '2', '2', '2', '1', '2', '1', '1', '2', '2', '1', '1', '2', '1', '1', '3', '1', '3', '4.5']","['2', '2', '1', '3', '4', '3', '1', '3', '1', '1', '3', '3', '1', '2', '2', '2', '1', '4', '2', '3', '4']","['1', '2', '1', '2', '4', '1', '1', '4', '1', '1', None, '1', '1', '1', '2', '1', '1', '1', '1', '2', '4']"
"['Sea Point', 'Claremont', 'Clifton', 'Green Point', 'Bantry Bay', 'Gardens', 'Vredehoek', 'Newlands', 'Bergvliet', 'Sea Point', 'Plumstead', 'Green Point', 'Claremont', 'Kenilworth', 'Claremont', 'Sea Point', 'Rondebosch', 'Sea Point', 'Claremont Upper', 'Bergvliet', 'Kenilworth']","['\n\n            R 2\xa0150\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 22\xa0900\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 18\xa0990\xa0000\n        ', '\n\n            R 1\xa0500\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 6\xa0850\xa0000\n        ', '\n\n            R 3\xa0350\xa0000\n        ', '\n\n            R 5\xa0290\xa0000\n        ', '\n\n            R 2\xa0775\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ', '\n\n            R 1\xa0600\xa0000\n        ', '\n\n            R 4\xa0600\xa0000\n        ', '\n\n            R 10\xa0950\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 3\xa0230\xa0000\n        ', '\n\n            R 1\xa0600\xa0000\n        ']","['81 m²', '68 m²', '402 m²', '37 m²', '150 m²', '24 m²', '63 m²', '496 m²', '507 m²', '138 m²', '496 m²', '55 m²', '496 m²', '83 m²', '496 m²', '398 m²', '57 m²', '198 m²', '84 m²', '560 m²', '83 m²']","['1', '1', '2', '1', '2', '1', '1', '2.5', '3', '2', '2', '1', '2', '1', '2', '3', '1', '2.5', '2', '2', '1']","['2', '1', '3', '1', '2', '0.5', '1', '3', '4', '2', '4', '1', '5', '2', '4', '4', '1', '3', '2', '4', '2']","[None, '1', '2', '1', '1', '1', '1', '4', '4', '1', '3', None, '7', '1', '6', '3', None, '1', '2', '2', '1']"
"['Sea Point', 'Claremont Upper', 'Walmer Estate', 'Stonehurst Mountain Estate', 'Sea Point', 'Tamboerskloof', 'Kenilworth', 'Woodstock', 'Green Point', 'Sea Point', 'Cape Town City Centre', 'Kenilworth Upper', 'Woodstock', 'Claremont Upper', 'Green Point', 'Wynberg Upper', 'Fresnaye', 'Green Point', 'Gardens', 'Bantry Bay', 'Waterfront']","['\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 5\xa0400\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 1\xa0699\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 995\xa0000\n        ', '\n\n            R 1\xa0590\xa0000\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 3\xa0600\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 3\xa0395\xa0000\n        ', '\n\n            R 4\xa0400\xa0000\n        ', '\n\n            R 3\xa0899\xa0000\n        ', '\n\n            R 2\xa0550\xa0000\n        ', '\n\n            R 4\xa0895\xa0000\n        ', '\n\n            R 1\xa0590\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 12\xa0950\xa0000\n        ', '\n\n            R 15\xa0250\xa0000\n        ']","[None, '499 m²', None, '1 393 m²', '70 m²', '47 m²', '90 m²', '29 m²', None, '78 m²', '102 m²', '75 m²', '323 m²', '800 m²', '113 m²', '236 m²', '111 m²', None, '62 m²', '117 m²', '153 m²']","['2', '4', '2', '4.5', '1', '1', '1', '1', '1', '1', '2', '1', '2', '3', '2', '2', '2', '1', '1', '2', '2.5']","['2', '4', '3', '4', '2', '0.5', '2', None, '1', '2', '2', '2', '3', '5', '3', '3', '2', '1', '2', '2', '2']","[None, '3', None, '6', '1', '1', '1', None, None, '1', '2', '1', '1', '4', '2', '1', '1', None, '1', '2', '2']"
"['Muizenberg', 'Cape Town City Centre', 'Gardens', 'Newlands', 'Woodstock', 'Rondebosch', 'Kenilworth Upper', 'Sea Point', 'Green Point', 'Ocean View', 'Pinelands', 'Green Point', 'Kenilworth', 'Wynberg Upper', 'Gardens', 'Newlands', 'Newlands', 'Woodstock', 'Sea Point', 'Observatory', 'Green Point']","['\n\n            R 2\xa0793\xa0000\n        ', '\n\n            R 999\xa0995\n        ', '\n\n            R 2\xa0990\xa0000\n        ', '\n\n            R 6\xa0200\xa0000\n        ', '\n\n            R 1\xa0940\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 2\xa0650\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 935\xa0000\n        ', '\n            POA\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 2\xa0550\xa0000\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 1\xa0400\xa0000\n        ', '\n\n            R 2\xa0795\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 3\xa0750\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ']","['402 m²', '29 m²', '157 m²', '616 m²', '65 m²', '77 m²', '91 m²', '77 m²', '127 m²', '293 m²', '1 580 m²', '47 m²', '245 m²', '87 m²', '37 m²', '122 m²', '189 m²', '45 m²', '91 m²', '63 m²', '47 m²']","['2', '1', '2', '3', '1', '2', '1', '1', '2', '1', '5', '1', '2', '2', '1', '2', '2', '1', '2', '1', '1']","['4', '0.5', '2', '4', '1', '2', '2', '2', '2', '3', '5', '2', '3', '2', '1', '2', '3', '1', '2', '2', '2']","[None, None, '2', '6', '1', '2', '2', '1', '2', '2', '2', '1', '2', '1', None, '2', '2', '1', '1', '1', '1']"
